id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
59624,ASN-24433,Generic,South Africa,07-Feb-14,07-Feb-14,250mg,Delayed-release capsules,No,Freight Included in Commodity Cost,Direct Drop,"Didanosine 250mg, delayed-release capsules, 30 Caps",0.1,5,84.1,PMO - US,"Aurobindo Unit III, India",Didanosine,16.82,8/13/13,SCMS-199280,FPQ-12522,07-11-13,ARV,116-ZA-T30,07-Feb-14,Truck,Adult,30,0.56,S. BUYS WHOLESALER,DDP,Weight Captured Separately
25828,ASN-10111,Generic,South Africa,05-May-11,05-May-11,300mg,Tablet,Yes,9177.19,Direct Drop,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",139.74,12346,84693.56,PMO - US,"Cipla, Goa, India",Tenofovir Disoproxil Fumarate,6.86,12/14/10,SCMS-93580,FPQ-6708,11/26/10,ARV,161-ZA-T30,08-Apr-11,Ocean,Adult,30,0.23,CIPLA LIMITED,DDP,820
74786,ASN-14091,Determine,CÃte dIvoire,27-Mar-12,27-Mar-12,MIssing,Test kit,Yes,19368.23,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",232.17,2070,165600.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",80.0,1/17/12,SCMS-131890,FPQ-8929,12-08-11,HRDT,104-CI-T30,27-Mar-12,Air,HIV test,100,0.8,"Orgenics, Ltd",EXW,988
30412,ASN-13663,First Response,Kenya,13-Mar-12,13-Mar-12,MIssing,Test kit,Yes,2644.79,Direct Drop,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",1.64,50,1170.0,PMO - US,Premier Med. Corp Ltd. India,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",23.4,1/19/12,SCMS-134420,FPQ-9127,1/13/12,HRDT,102-KE-T30,13-Mar-12,Air,HIV test,30,0.78,Premier Medical Corporation Ltd.,EXW,18
9933,ASN-2720,Colloidal Gold,Ethiopia,30-Oct-08,30-Oct-08,MIssing,Test kit,Yes,44360.44,Direct Drop,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",315.47,6998,160954.0,PMO - US,"KHB Test Kit Facility, Shanghai China","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",23.0,8/22/08,SCMS-28700,Pre-PQ Process,Pre-PQ Process,HRDT,117-ET-T01,30-Oct-08,Air,HIV test,1,23.0,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",EXW,5056
12433,DN-434,Generic,CÃte dIvoire,22-Nov-07,22-Nov-07,600mg,Tablet,No,See DN-434 (ID#:11483),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",676.05,34020,422528.4,PMO - US,"Strides, Bangalore, India.",Efavirenz,12.42,N/A - From RDC,SO-1101,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,22-Nov-07,Air,Adult,30,0.41,SCMS from RDC,N/A - From RDC,See DN-434 (ID#:11483)
55890,ASN-19166,Generic,South Africa,16-Apr-13,16-Apr-13,150/300mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",43.15,1152,34884.66,South Africa Field Office,"Cipla, Goa, India",Lamivudine/Zidovudine,30.28,Date Not Captured,SCMS-183950,FPQ-11828,3/18/13,ARV,116-ZA-T30,16-Apr-13,Truck,Adult,60,0.5,S. BUYS WHOLESALER,DDP,Weight Captured Separately
6848,ASN-1594,Generic,Rwanda,22-Apr-08,22-Apr-08,150/200/30mg,Tablet - FDC,Yes,10500,Direct Drop,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",387.25,34576,242032.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.0,11/21/07,SCMS-14221,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,28-Apr-08,Air,Adult,60,0.12,CIPLA LIMITED,CIP,3656
26250,ASN-4981,Uni-Gold,Kenya,13-Oct-09,13-Oct-09,MIssing,Test kit,Yes,7258.89,Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",125.44,2000,64000.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,09-03-09,SCMS-52791,FPQ-3976,7/20/09,HRDT,102-KE-T30,13-Oct-09,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,682
36083,ASN-27538,Multispot,Uganda,22-Aug-14,27-Aug-14,MIssing,Test kit,Yes,1305.28,Direct Drop,"HIV, Multispot HIV-1/HIV-2 Rapid Test Kit, 50 Tests",57.48,45,55913.85,PMO - US,Bio-Rad Laboratories,"HIV, Multispot HIV-1/HIV-2 Rapid Test Kit",1242.53,04-10-14,SCMS-226131,FPQ-13655,02-04-14,HRDT,114-UG-T30,22-Aug-14,Air,HIV test,50,24.85,BIO-RAD LABORATORIES (FRANCE),EXW,68
65601,ASN-6032,OraQuick,Botswana,01-Mar-10,01-Mar-10,MIssing,Test kit - Ancillary,Yes,402.42,Direct Drop,"#109435**HIV, OraQuick Controls Kit, 3 Vials",0.49,10,250.0,PMO - US,"Orasure Technologies, Inc USA","HIV, OraQuick Controls Kit, 3 Vials",25.0,9/30/09,SCMS-54130,FPQ-4167,09-09-09,HRDT,144-BW-T30,01-Mar-10,Air,HIV test - Ancillary,3,8.33,Orasure Technologies Inc.,EXW,6
24270,ASN-7687,Generic,South Africa,20-Sep-10,20-Sep-10,150mg,Tablet,Yes,1791.42,Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",185.82,34067,86189.51,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.53,3/19/10,SCMS-68980,FPQ-5303,3/18/10,ARV,161-ZA-T30,24-Aug-10,Air,Adult,60,0.04,Aurobindo Pharma Limited,DDP,1828
12869,DN-972,Generic,Zimbabwe,31-Oct-08,31-Oct-08,150/30mg,Tablet - FDC,Yes,2947.59,From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",31.36,8000,16000.0,PMO - US,"Cipla, Goa, India",Lamivudine/Stavudine,2.0,N/A - From RDC,SO-13980,Pre-PQ Process,Pre-PQ Process,ARV,113-ZW-T01,31-Oct-08,Truck,Adult,30,0.07,SCMS from RDC,N/A - From RDC,483
82752,DN-3999,Generic,Nigeria,30-Oct-14,03-Nov-14,150/300/200mg,Tablet - FDC,Yes,49570,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",377.73,45307,367439.77,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,8.11,N/A - From RDC,SO-48891,FPQ-14156,4/25/14,ARV,151-NG-T30,30-Nov-14,Air Charter,Adult,60,0.14,SCMS from RDC,N/A - From RDC,20329
33403,ASN-5446,Generic,South Africa,30-Sep-09,30-Sep-09,600mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",238.46,6387,121664.04,PMO - US,"Cipla, Goa, India",Efavirenz,19.05,7/21/09,SCMS-49631,FPQ-3560,05-07-09,ARV,116-ZA-T30,14-Sep-09,Truck,Adult,30,0.64,S. BUYS WHOLESALER,DDP,Weight Captured Separately
10498,ASN-4819,Retrovir,South Africa,21-Jul-09,21-Jul-09,300mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",16.9,550,8624.0,PMO - US,GSK Ware (UK),Zidovudine,15.68,06-05-09,SCMS-47050,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,12-Oct-09,Truck,Adult,60,0.26,S. BUYS WHOLESALER,DDP,Weight Captured Separately
3441,ASN-3508,Determine,Zambia,18-Mar-09,18-Mar-09,MIssing,Test kit,Yes,12646.15,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",776.05,5500,395945.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",71.99,10-02-08,SCMS-31390,Pre-PQ Process,Pre-PQ Process,HRDT,110-ZM-T01,18-Mar-09,Air,HIV test,100,0.72,"Orgenics, Ltd",EXW,1624
11507,DN-535,Generic,Nigeria,09-Jan-08,09-Jan-08,150mg,Tablet,No,See DN-535 (ID#:10658),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",2.19,451,1371.04,PMO - US,"Aurobindo Unit III, India",Lamivudine,3.04,N/A - From RDC,SO-1570,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,09-Jan-08,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,See DN-535 (ID#:10658)
55862,ASN-17492,Generic,Haiti,04-Jan-13,04-Jan-13,60/30mg,Tablet - FDC,Yes,1442.83,Direct Drop,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",16.23,2516,11573.6,PMO - US,"Aurobindo Unit III, India",Abacavir/Lamivudine,4.6,11-05-12,SCMS-164450,FPQ-9635,5/14/12,ARV,106-HT-T30,04-Jan-13,Air,Pediatric,60,0.08,Aurobindo Pharma Limited,EXW,118
11383,DN-69,Generic,Zambia,20-Apr-07,20-Apr-07,300mg,Tablet,Yes,1684.15,From RDC,"Abacavir 300mg, tablets, 60 Tabs",MIssing,5000,177500.0,PMO - US,"Aurobindo Unit III, India",Abacavir,35.5,N/A - From RDC,SO-206,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,20-Apr-07,MIssing,Adult,60,0.59,SCMS from RDC,N/A - From RDC,239
12825,DN-889,Generic,Nigeria,16-Sep-08,16-Sep-08,150/30mg,Tablet - FDC,Yes,1102.98,From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",4.89,784,3057.6,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Stavudine,3.9,N/A - From RDC,SO-10550,Pre-PQ Process,Pre-PQ Process,ARV,130-NG-T01,16-Sep-08,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,58
84293,DN-3349,Generic,Dominican Republic,16-Oct-13,29-Oct-13,200mg,Tablet,No,See DN-3349 (ID#:83720),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",0.81,288,650.88,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,2.26,N/A - From RDC,SO-46130,FPQ-11920,3/18/13,ARV,103-DO-T30,29-Oct-13,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-3349 (ID#:83720)
86103,DN-3891,Generic,South Sudan,17-Oct-14,13-Nov-14,600/300/300mg,Tablet - FDC,Yes,14522.43,From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",86.04,7764,83695.92,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,10.78,N/A - From RDC,SO-49370,FPQ-14574,7/14/14,ARV,103-SS-T30,02-Oct-14,Air,Adult,30,0.36,SCMS from RDC,N/A - From RDC,1347
50316,ASN-5104,Determine,Nigeria,16-Nov-09,16-Nov-09,MIssing,Test kit,Yes,43338.93,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",755.31,4817,385360.0,PMO - US,Inverness Japan,"HIV 1/2, Determine Complete HIV Kit",80.0,08-07-09,SCMS-51080,FPQ-4069,08-03-09,HRDT,133-NG-T30,16-Nov-09,Air,HIV test,100,0.8,"Orgenics, Ltd",EXW,2305
81077,ASN-30320,Generic,Vietnam,10-Mar-15,10-Mar-15,200mg,Tablet,No,See ASN-30320 (ID#:53759),Direct Drop,"Nevirapine 200mg, tablets, 60 Tabs",10.93,4300,9288.0,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,2.16,10/30/14,SCMS-261440,FPQ-15087,10/24/14,ARV,108-VN-T30,10-Mar-15,Air,Adult,60,0.04,HETERO LABS LIMITED,EXW,See ASN-30320 (ID#:53759)
1905,ASN-2274,Generic,Vietnam,19-Sep-08,19-Sep-08,150/300mg,Tablet - FDC,No,See ASN-2274 (ID#:610),Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",59.24,4300,37023.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,8.61,07-01-08,SCMS-26180,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,19-Sep-08,Air,Adult,60,0.14,Aurobindo Pharma Limited,EXW,See ASN-2274 (ID#:610)
52520,ASN-7111,Truvada,South Africa,12-May-10,12-May-10,300/200mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",20.23,200,9382.78,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,46.91,05-05-10,SCMS-72760,FPQ-5630,4/30/10,ARV,116-ZA-T30,12-May-10,Truck,Adult,30,1.56,S. BUYS WHOLESALER,DDP,Weight Captured Separately
85803,DN-2420,Generic,CÃte dIvoire,19-Nov-11,19-Nov-11,200/300mg,Tablet - FDC,No,See DN-2420 (ID#:82989),From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",214.31,14480,129885.6,PMO - US,"Aurobindo Unit III, India",Emtricitabine/Tenofovir Disoproxil Fumarate,8.97,N/A - From RDC,SO-40750,FPQ-8295,8/25/11,ARV,104-CI-T30,09-Dec-11,Truck,Adult,30,0.3,SCMS from RDC,N/A - From RDC,See DN-2420 (ID#:82989)
86118,DN-3843,Generic,"Congo, DRC",24-Sep-14,06-Nov-14,600mg,Tablet,No,See DN-3843 (ID#:82707),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",9.75,2955,9485.55,PMO - US,"Strides, Bangalore, India.",Efavirenz,3.21,N/A - From RDC,SO-48850,FPQ-14252,05-07-14,ARV,101-CD-T30,13-Aug-14,Air,Adult,30,0.11,SCMS from RDC,N/A - From RDC,See DN-3843 (ID#:82707)
82570,DN-3122,Generic,Uganda,07-Jun-13,07-Jun-13,300mg,Tablet,Yes,23809.39,From RDC,"Zidovudine 300mg, tablets, 60 Tabs",12.38,1530,10006.2,PMO - US,"Aurobindo Unit III, India",Zidovudine,6.54,N/A - From RDC,SO-43890,FPQ-11133,12/13/12,ARV,114-UG-T30,07-Jun-13,Truck,Adult,60,0.11,SCMS from RDC,N/A - From RDC,11337
11981,DN-1250,Generic,Zambia,15-Jun-09,15-Jun-09,200mg,Capsule,No,See DN-1250 (ID#:10774),From RDC,"Efavirenz 200mg, capsule, 90 Caps",20.34,680,10376.8,PMO - US,"Aurobindo Unit III, India",Efavirenz,15.26,N/A - From RDC,SO-30300,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,15-Jun-09,Truck,Pediatric,90,0.17,SCMS from RDC,N/A - From RDC,See DN-1250 (ID#:10774)
7991,ASN-280,Stat-Pak,Nigeria,15-Mar-07,15-Mar-07,MIssing,Test kit,Yes,11731.15,Direct Drop,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",MIssing,5004,135108.0,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Stat-Pak HIV, Kit",27.0,Date Not Captured,SCMS-344,Pre-PQ Process,Pre-PQ Process,HRDT,102-NG-T01,15-Mar-07,Air,HIV test,20,1.35,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",EXW,1531
26741,ASN-18684,Determine,South Sudan,09-May-13,09-May-13,MIssing,Test kit,Yes,5613.63,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",59.89,544,48416.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",89.0,1/22/13,SCMS-173330,FPQ-11382,01-04-13,HRDT,103-SS-T30,09-May-13,Air,HIV test,100,0.89,"Orgenics, Ltd",EXW,226
35519,ASN-6937,Generic,South Africa,01-Jun-10,01-Jun-10,600mg,Tablet,Yes,6105.83,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",543.27,53957,251979.19,PMO - US,"Aurobindo Unit III, India",Efavirenz,4.67,3/19/10,SCMS-68860,FPQ-5303,3/18/10,ARV,161-ZA-T30,01-Jun-10,Air,Adult,30,0.16,Aurobindo Pharma Limited,DDP,4565
12778,DN-717,Truvada,Nigeria,18-Apr-08,18-Apr-08,300/200mg,Tablet - FDC,No,See DN-717 (ID#:11858),From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",0.67,16,420.0,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-2351,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,18-Apr-08,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,See DN-717 (ID#:11858)
27664,ASN-28552,Generic,Ghana,03-Nov-14,12-Nov-14,300/300mg,Tablet - FDC,Yes,22271.36,Direct Drop,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",216.72,45632,210819.84,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Tenofovir Disoproxil Fumarate,4.62,07-08-14,SCMS-245430,FPQ-14101,4/30/14,ARV,901-GH-T30,03-Nov-14,Air,Adult,30,0.15,HETERO LABS LIMITED,EXW,4539
83405,DN-1671,Generic,CÃte dIvoire,10-Mar-10,10-Mar-10,150/30mg,Tablet - FDC,No,See DN-1671 (ID#:82863),From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",73.7,11060,37604.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Stavudine,3.4,N/A - From RDC,SO-34412,FPQ-4378,10/15/09,ARV,104-CI-T30,09-Mar-10,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,See DN-1671 (ID#:82863)
10817,DN-124,Aluvia,Mozambique,18-May-07,18-May-07,200/50mg,Tablet,Yes,348.09,From RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",MIssing,250,10275.0,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,41.1,N/A - From RDC,SO-383,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,18-May-07,Air,Adult,120,0.34,SCMS from RDC,N/A - From RDC,105
1357,ASN-744,Generic,Vietnam,02-Oct-07,02-Oct-07,10mg/ml,Oral solution,No,See ASN-744 (ID#:1356),Direct Drop,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",3.36,1000,2100.0,PMO - US,"Aurobindo Unit III, India",Zidovudine,2.1,07-03-07,SCMS-749,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,02-Oct-07,Air,Pediatric,240,0.01,Aurobindo Pharma Limited,EXW,See ASN-744 (ID#:1356)
21752,ASN-7661,Generic,Vietnam,13-Aug-10,13-Aug-10,250mg,Delayed-release capsules,Yes,13320.8,Direct Drop,"Didanosine 250mg, delayed-release capsules, 30 Caps",7.06,252,3276.0,PMO - US,"Aurobindo Unit III, India",Didanosine,13.0,3/25/10,SCMS-69250,FPQ-5317,3/22/10,ARV,108-VN-T30,13-Aug-10,Air,Adult,30,0.43,Aurobindo Pharma Limited,EXW,1553
37650,ASN-10818,Kaletra,Zimbabwe,12-Jul-11,12-Jul-11,80/20mg/ml,Oral solution,Yes,22837.98,Direct Drop,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",84.43,1083,39161.28,PMO - US,ABBVIE (Abbott) Logis. UK,Lopinavir/Ritonavir,36.16,11-10-10,SCMS-90650,FPQ-6488,10/26/10,ARV,200-ZW-T30,12-Jul-11,Air,Pediatric,300,0.12,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,1257
6082,ASN-3313,Generic,Vietnam,23-Feb-09,23-Feb-09,200mg,Tablet,No,See ASN-3313 (ID#:3456),Direct Drop,"Nevirapine 200mg, tablets, 60 Tabs",23.87,4200,12180.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,2.9,10/21/08,SCMS-31730,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,23-Feb-09,Air,Adult,60,0.05,Aurobindo Pharma Limited,EXW,See ASN-3313 (ID#:3456)
37872,ASN-22827,Generic,Vietnam,12-Dec-13,12-Dec-13,150/300/200mg,Tablet - FDC,Yes,2702.63,Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",107.83,10762,87172.2,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Zidovudine,8.1,7/25/13,SCMS-199740,FPQ-12539,07-11-13,ARV,108-VN-T30,12-Dec-13,Air,Adult,60,0.13,CIPLA LIMITED,EXW,1485
11315,DN-1210,Generic,Nigeria,14-May-09,14-May-09,150/300/200mg,Tablet - FDC,Yes,18638.84,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",373.1,16698,190357.2,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,N/A - From RDC,SO-22528,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,14-May-09,Air,Adult,60,0.19,SCMS from RDC,N/A - From RDC,1901
82811,DN-4310,Generic,Uganda,23-Jul-15,23-Jul-15,150/300mg,Tablet - FDC,Yes,Invoiced Separately,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",677.82,88327,575892.04,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Zidovudine,6.52,N/A - From RDC,SO-50660,FPQ-15639,12/22/14,ARV,114-UG-T30,31-Jul-15,Truck,Adult,60,0.11,SCMS from RDC,N/A - From RDC,Weight Captured Separately
63486,ASN-19859,Generic,Vietnam,05-Jul-13,05-Jul-13,300mg,Tablet,No,See ASN-19859 (ID#:59267),Direct Drop,"Abacavir 300mg, tablets, 60 Tabs",10.35,683,8366.75,PMO - US,Hetero Unit III Hyderabad IN,Abacavir,12.25,02-06-13,SCMS-176270,FPQ-11418,1/29/13,ARV,108-VN-T30,05-Jul-13,Air,Adult,60,0.2,HETERO LABS LIMITED,EXW,See ASN-19859 (ID#:59267)
69086,ASN-27587,Generic,Zimbabwe,17-Sep-14,19-Sep-14,300/300mg,Tablet - FDC,Yes,12091.91,Direct Drop,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",76.05,16013,73980.06,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Tenofovir Disoproxil Fumarate,4.62,5/27/14,SCMS-240570,FPQ-13939,04-01-14,ARV,113-ZW-T30,17-Sep-14,Air Charter,Adult,30,0.15,HETERO LABS LIMITED,EXW,1468
8017,ASN-364,Determine,Haiti,03-May-07,03-May-07,MIssing,Test kit,Yes,2802.42,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",MIssing,1000,80000.0,PMO - US,ABBVIE GmbH & Co.KG Wiesbaden,"HIV 1/2, Determine Complete HIV Kit",80.0,04-04-07,SCMS-539,Pre-PQ Process,Pre-PQ Process,HRDT,100-HT-T01,03-May-07,Air,HIV test,100,0.8,Abbott GmbH & Co. KG,EXW,343
12264,DN-1131,Truvada,Nigeria,24-Mar-09,24-Mar-09,300/200mg,Tablet - FDC,Yes,6443.61,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",34.06,662,17377.5,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-21783,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,24-Mar-09,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,62
82492,DN-2756,Generic,CÃte dIvoire,31-Jul-12,31-Jul-12,300mg,Tablet,Yes,2252.42,From RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",10.13,1499,7225.18,PMO - US,"Aurobindo Unit III, India",Tenofovir Disoproxil Fumarate,4.82,N/A - From RDC,SO-41201,FPQ-8790,11-11-11,ARV,104-CI-T30,31-Jul-12,Air,Adult,30,0.16,SCMS from RDC,N/A - From RDC,123
37887,ASN-7593,Generic,South Africa,13-Oct-10,13-Oct-10,300mg,Tablet,Yes,5404.34,Direct Drop,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",1075.41,63785,498798.7,PMO - US,"Cipla, Goa, India",Tenofovir Disoproxil Fumarate,7.82,3/19/10,SCMS-68720,FPQ-5303,3/18/10,ARV,161-ZA-T30,19-Jul-10,Air,Adult,30,0.26,CIPLA LIMITED,DDP,4141
5353,ASN-620,Determine,Guyana,21-Aug-07,21-Aug-07,MIssing,Test kit,Yes,1398.6,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",34.56,300,21597.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",71.99,7/25/07,SCMS-767,Pre-PQ Process,Pre-PQ Process,HRDT,102-GY-T01,09-Aug-07,Air,HIV test,100,0.72,"Orgenics, Ltd",EXW,69
86430,DN-2465,Generic,Nigeria,18-Dec-11,18-Dec-11,150/300/200mg,Tablet - FDC,No,See DN-2465 (ID#:82426),From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1850.82,99974,1121708.28,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Zidovudine,11.22,N/A - From RDC,SO-40661,FPQ-8364,8/29/11,ARV,151-NG-T30,16-Mar-12,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,See DN-2465 (ID#:82426)
57754,ASN-26882,Generic,South Africa,25-Jun-14,25-Jun-14,300mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Abacavir 300mg, tablets, 60 Tabs",3.19,45,3104.58,PMO - US,"Aurobindo Unit III, India",Abacavir,68.99,6/25/14,SCMS-238551,FPQ-13973,4/30/14,ARV,116-ZA-T30,25-Jun-14,Truck,Adult,60,1.15,PHARMACY DIRECT,DDP,Weight Captured Separately
5050,ASN-3778,Zerit,South Africa,11-Feb-09,11-Feb-09,20mg,Capsule,Yes,Freight Included in Commodity Cost,Direct Drop,"Stavudine 20mg [Zerit], capsules, 60 Caps",2.31,300,1179.0,PMO - US,"BMS Meymac, France",Stavudine,3.93,Date Not Captured,SCMS-41180,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,03-Apr-09,Air,Adult,60,0.07,S. BUYS WHOLESALER,DDP,Weight Captured Separately
60074,ASN-30184,Generic,Haiti,13-Mar-15,18-Mar-15,600mg,Tablet,Yes,11109.18,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",181.73,53571,176784.3,PMO - US,"Aurobindo Unit VII, IN",Efavirenz,3.3,12/24/14,SCMS-262910,FPQ-15038,10/22/14,ARV,106-HT-T30,13-Mar-15,Ocean,Adult,30,0.11,Aurobindo Pharma Limited,EXW,4974
